"54";"Concesiones a Bildu, a ERC, Inflación, pobreza energética real (Luz y Gas por las nubes) subida brutal de la cesta de la compra, indultos a sediciosos, delito de sedición fuera, el de malversación a la carta, ley del Si es Si, agenda 2030 no tendrás nada y serás feliz.  Pero.... https://t.co/gEnZFrUk4X" 
"55";"Medio centenar de entidades civiles se alían contra la derogación del delito de sedición en el Código Penal https://t.co/SnemzxPjX8" 
"56";"Manifiesto sobre la derogación del delito de sedición y modificación del de malversación https://t.co/OzLOSRdjw3" 
"57";"@sanchezcastejon Ya indultó a Junqueras y al resto que no se fugaron. No nos puede sorprender que quiera rebajar las penas a los que se fugaron. Sánchez es muy previsible. https://t.co/txHKf568YM" 
"58";"@sanchezcastejon Algunos preferiríamos la previsibilidad de un Presidente que amanecer para saber cuál va a ser el susto de la semana: eliminar el delito de sedición, rebajar penas a corruptos por malversación o directamente sacar de la cárcel a violadores." 
"59";"@budino_antonio Lo que hay que ver, y mientras acercando presos políticos, intentando quitar el delito de sedición y un largo etcétera. La que nos espera es gorda!! Jajaja" 
"60";"@sanchezcastejon Que ha hecho usted??. Asociarse con comunistas,terroristas y golpistas. Sacar a los golpistas a la calle, rebajar el delito de sedición, tener a una incompetente como ministra del chiringuito de igualdad.  Sólo le falta autorizar un referéndum de independencia para romper España" 
"61";"@PSOE @sanchezcastejon Sois un insult0. Sois el partido de g0lpist4s y de Otegi. Sacando a la guardia civil de las Vascongadas porque lo pide un et4rra, eliminando el delito de sedición porque lo piden los sedici0s0s, aprobando leyes que liberan o reducen las penas a agres0res sexuales... A la mier..." 
"62";"La supresión del delito de sedición, una tropelía contra España fruto del mercadeo de votos https://t.co/IQpH5nZ8Au a través de @gaceta_es" 
"63";"@PSOE @sanchezcastejon @Senadoesp CONSECUENCIAS DE UN PSOE VENDIDO A LOS GOLPISTA AUN A COSTA DE “OTRAS FAMILIAS” CATALANAS. Prensa: Medio centenar de entidades civiles se alían contra la derogación del delito de sedición en el Código Penal" 
"64";"Los últimos 10 días del Gobierno pasarán a la historia negra de España: -Las mentiras de Marlaska con la valla de Melilla  -La derogación del delito de sedición -El coqueteo con la reforma de la malversación -Las rebajas de penas a violadores por la ley del sí es sí" 
"65";"@eldiarioes Dice que no subirá los impuestos a las clases medias y trabajadoras, y lo hace. Dice que no modificará el delito de sedición y lo va a hacer. Dice que acabará con la corrupción de las instituciones, y las corrompe él todas. Es tan falso que quizá hasta ni se llame Pedro. (2/2)." 
"66";"Esto de la Asociación de Fiscales deberían leerlo sobre todo los responsables de los medios como El País y La SER, sin ir más lejos. Sobre todo el punto 2: ""No es cierto que el Derecho de la Unión Europea exija reformar el delito de sedición"". https://t.co/RnoMP6eKta" 
"67";"Pues nada, el socialista está definido:  - Acerca presos etarras - Reduce delito de sedición - Quita penas a malversadores - Saca de las cárceles a violadores - Prohibe aprender castellano - Elimina la presunción de inocencia en hombres - Indulta a políticos ladrones  <U+0001F339> <U+270A><U+0001F3FC>" 
"68";"@TomasDoreste @GonBernardos @IdiazAyuso Ya voy entendiendo, se hace la ley del sí es sí en beneficio de los agresores sexuales y se deroga el delito de sedición para proteger a los golpistas. Faltaba la ley de maltrato animal para proteger a las jaurías de  psoebristas." 
"69";"40 organizaciones civiles firman un manifiesto contra la reforma del delito de sedición https://t.co/Oh9Qbmp09w a través de @TheObjective_es" 
"70";"Lo que hace el Gobierno con los enfermos de ELA es inmoral. No solo vetan una partida para ayudarles, sino que llevan meses bloqueando la #LeyELA sin justificación.  <U+0001F3DB> @GuillermoDiazCs ""Mientras tanto, corren para eliminar el delito de sedición. Son el Gobierno de la mala gente"" https://t.co/UgIki9TPPw" 
"71";"El del PP le ha preguntado por la reforma del delito de sedición, por el de malversación y la Ley del 'sólo sí es sí' sin obtener respuesta alguna  Las cuatro preguntas de Feijóo que Pedro Sánchez esquivó para no contestar, informa @diegoricks https://t.co/gtAr634Kbt" 
